"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"6 Dec 2025","28","POLLEN COLLECTION II","XX POLLEN RISE","Terrace","99 yrs FROM 2025","1,615","Land","2,601","4,199,000"
"6 Dec 2025","28","POLLEN COLLECTION II","XX POLLEN RISE","Terrace","99 yrs FROM 2025","1,615","Land","2,599","4,197,000"
"6 Dec 2025","28","POLLEN COLLECTION II","XX POLLEN RISE","Terrace","99 yrs FROM 2025","2,669","Land","1,920","5,125,940"
"5 Dec 2025","28","LUXUS HILLS","XX LUXUS HILL DRIVE","Terrace","999 yrs FROM 1879","2,207","Land","2,347","5,180,000"
"5 Dec 2025","5","WEST COAST GARDENS","XX WEST COAST LANE","Terrace","956 yrs FROM 1928","1,988","Land","2,062","4,100,000"
"4 Dec 2025","9","EMERALD HILL CONSERVATION AREA","XX EMERALD HILL ROAD","Terrace","Freehold","1,324","Land","5,136","6,800,000"
"4 Dec 2025","19","FLORENCE GROVE","XX FLORENCE ROAD","Terrace","999 yrs FROM 1875","3,523","Land","1,444","5,088,000"
"4 Dec 2025","19","SERANGOON GARDEN ESTATE","XX WORTHING ROAD","Terrace","999 yrs FROM 1954","2,910","Land","1,719","5,000,000"
"4 Dec 2025","20","THOMSON GARDEN ESTATE","XX JALAN CHEMPAH","Terrace","Freehold","893","Land","4,466","3,990,000"
"4 Dec 2025","21","HIGHGATE PARK","XX HIGHGATE CRESCENT","Terrace","Freehold","1,784","Land","2,803","5,000,000"
"3 Dec 2025","19","N.A.","XX HILLSIDE DRIVE","Terrace","Freehold","1,798","Land","2,764","4,968,000"
"3 Dec 2025","19","N.A.","XX KOVAN ROAD","Terrace","Freehold","2,271","Strata","1,101","2,500,000"
"3 Dec 2025","14","N.A.","XX JALAN SENYUM","Terrace","Freehold","1,730","Land","2,737","4,735,000"
"3 Dec 2025","5","SPRINGWOOD","XX SPRINGWOOD CRESCENT","Terrace","Freehold","2,296","Land","2,038","4,680,000"
"2 Dec 2025","15","N.A.","XX SERAYA ROAD","Terrace","Freehold","1,777","Land","2,814","5,000,000"
"2 Dec 2025","9","N.A.","XX JALAN ELOK","Terrace","Freehold","1,650","Land","3,303","5,450,000"
"2 Dec 2025","13","SENNETT ESTATE","XX MACPHERSON ROAD","Terrace","Freehold","1,500","Land","2,113","3,170,000"
"2 Dec 2025","15","CATHAY GARDEN","XX KERIS DRIVE","Terrace","Freehold","1,642","Land","2,559","4,200,000"
"1 Dec 2025","19","N.A.","XX KOVAN ROAD","Terrace","Freehold","2,984","Land","1,904","5,680,000"
"1 Dec 2025","19","CHUAN GREEN","XX CHUAN PLACE","Terrace","99 yrs FROM 1997","1,668","Land","1,918","3,200,000"
"1 Dec 2025","16","D'MANOR","XX TANAH MERAH KECHIL AVENUE","Terrace","99 yrs FROM 1997","2,723","Strata","984","2,680,000"
"1 Dec 2025","19","WATER TERRACE","XX LORONG AH SOO","Terrace","Freehold","2,626","Strata","1,218","3,200,000"
"1 Dec 2025","19","HAUS@SERANGOON GARDEN","XX SERANGOON GARDEN TERRACE","Terrace","99 yrs FROM 2011","1,615","Land","2,384","3,850,000"
"28 Nov 2025","16","N.A.","XX JALAN CHEMPAKA KUNING","Terrace","70 yrs FROM 1964","2,340","Land","229","536,000"
"28 Nov 2025","9","N.A.","XX JALAN ELOK","Terrace","Freehold","1,798","Land","3,087","5,550,000"
"28 Nov 2025","14","N.A.","XX TEO KIM ENG ROAD","Terrace","Freehold","1,637","Land","2,596","4,250,000"
"28 Nov 2025","16","LUCKY HILL","XX JALAN LANGGAR BEDOK","Terrace","999 yrs FROM 1878","1,896","Land","1,952","3,700,000"
"28 Nov 2025","19","SERANGOON GARDEN ESTATE","XX BROCKHAMPTON DRIVE","Terrace","999 yrs FROM 1956","2,800","Land","1,714","4,800,000"
"28 Nov 2025","26","THE SPRINGSIDE","XX SPRINGSIDE WALK","Terrace","Freehold","1,715","Land","2,414","4,138,888"
"27 Nov 2025","19","N.A.","XX PLANTATION AVENUE","Terrace","Freehold","1,373","Land","2,066","2,838,000"
"27 Nov 2025","16","PEAKVILLE PARK","XX PEAKVILLE GROVE","Terrace","Freehold","1,668","Land","2,296","3,830,000"
"27 Nov 2025","26","TEACHERS' HOUSING ESTATE","XX IQBAL AVENUE","Terrace","999 yrs FROM 1885","2,176","Land","2,233","4,860,000"
"26 Nov 2025","14","N.A.","XX LORONG 36 GEYLANG","Terrace","Freehold","1,656","Land","1,812","3,000,000"
"26 Nov 2025","16","EXCELSIOR GARDENS","XX MINARET WALK","Terrace","Freehold","3,145","Land","1,728","5,435,000"
"26 Nov 2025","19","HENLEY GARDENS","XX JALAN ARIF","Terrace","99 yrs FROM 1996","1,616","Land","1,664","2,688,888"
"26 Nov 2025","13","MACPHERSON GARDEN ESTATE","XX JALAN SETIA","Terrace","Freehold","885","Land","2,825","2,500,000"
"25 Nov 2025","19","N.A.","XX LORONG ONG LYE","Terrace","Freehold","2,358","Land","1,781","4,200,000"
"25 Nov 2025","15","N.A.","XX DUKU LANE","Terrace","Freehold","1,893","Land","2,271","4,300,000"
"25 Nov 2025","16","N.A.","XX EASTWOOD GREEN","Terrace","99 yrs FROM 1995","1,966","Land","1,603","3,150,000"
"25 Nov 2025","11","N.A.","XX HILLCREST ROAD","Terrace","Freehold","1,822","Land","2,963","5,400,000"
"25 Nov 2025","23","HILLVIEW GARDEN ESTATE","XX JALAN INTAN","Terrace","Freehold","3,167","Land","1,603","5,075,000"
"25 Nov 2025","25","WOODGROVE ESTATE","XX CEDARWOOD GROVE","Terrace","99 yrs FROM 1993","1,964","Land","1,206","2,370,000"
"24 Nov 2025","15","N.A.","XX JOO CHIAT PLACE","Terrace","Freehold","1,101","Land","4,250","4,680,000"
"24 Nov 2025","15","N.A.","XX MANGIS ROAD","Terrace","Freehold","1,281","Land","3,669","4,700,000"
"24 Nov 2025","19","N.A.","XX CHIAP GUAN AVENUE","Terrace","999 yrs FROM 1876","1,742","Land","2,745","4,780,000"
"24 Nov 2025","14","N.A.","XX LORONG MYDIN","Terrace","Freehold","1,956","Land","2,397","4,688,000"
"24 Nov 2025","15","N.A.","XX JOO CHIAT WALK","Terrace","Freehold","1,766","Land","2,611","4,611,999"
"24 Nov 2025","19","PARK VILLAS","XX PARK VILLAS TERRACE","Terrace","99 yrs FROM 1994","1,615","Land","1,708","2,758,000"
"24 Nov 2025","19","PARK VILLAS","XX PARK VILLAS TERRACE","Terrace","99 yrs FROM 1994","1,619","Land","1,716","2,778,000"
"21 Nov 2025","19","N.A.","XX TAVISTOCK AVENUE","Terrace","999 yrs FROM 1954","2,158","Land","2,261","4,880,000"
"21 Nov 2025","13","SENNETT ESTATE","XX WAN THO AVENUE","Terrace","Freehold","3,610","Land","1,374","4,960,000"
"21 Nov 2025","14","YONG SENG ESTATE","XX JALAN SENANG","Terrace","Freehold","1,874","Land","2,070","3,880,000"
"21 Nov 2025","19","HAUS@SERANGOON GARDEN","XX SERANGOON GARDEN TERRACE","Terrace","99 yrs FROM 2011","2,575","Land","1,507","3,880,000"
"20 Nov 2025","15","N.A.","XX LORONG 107 CHANGI","Terrace","Freehold","3,011","Land","1,783","5,368,888"
"20 Nov 2025","14","N.A.","XX LORONG MYDIN","Terrace","Freehold","2,355","Land","2,148","5,060,000"
"20 Nov 2025","26","N.A.","XX SPRINGSIDE DRIVE","Terrace","Freehold","1,847","Land","2,138","3,950,000"
"20 Nov 2025","19","PALM GROVE REGENCY","XX PALM GROVE AVENUE","Terrace","999 yrs FROM 1878","2,928","Strata","1,100","3,220,000"
"20 Nov 2025","23","VILLA VERDE","XX VERDE CRESCENT","Terrace","99 yrs FROM 1997","2,166","Land","1,270","2,750,000"
"19 Nov 2025","19","N.A.","XX CHUAN DRIVE","Terrace","99 yrs FROM 1997","2,137","Land","1,451","3,100,000"
"19 Nov 2025","17","LOYANG VILLAS","XX LOYANG RISE","Terrace","99 yrs FROM 1993","1,615","Land","1,479","2,388,000"
"19 Nov 2025","16","PEAKVILLE PARK","XX PEAKVILLE TERRACE","Terrace","Freehold","1,731","Land","2,502","4,330,000"
"18 Nov 2025","20","SOO CHOW GARDEN","XX SOO CHOW VIEW","Terrace","Freehold","1,940","Land","2,526","4,900,000"
"17 Nov 2025","15","N.A.","XX LORONG L TELOK KURAU","Terrace","Freehold","1,764","Land","3,560","6,280,000"
"17 Nov 2025","20","CHIP THYE GARDEN","XX YIO CHU KANG GARDENS","Terrace","Freehold","2,160","Land","2,027","4,380,000"
"17 Nov 2025","15","OPERA ESTATE","XX JALAN BANGSAWAN","Terrace","Freehold","2,641","Land","1,756","4,638,000"
"17 Nov 2025","19","TAI KENG VILLAS","XX JALAN KELICHAP","Terrace","99 yrs FROM 1996","3,088","Land","1,004","3,100,000"
"17 Nov 2025","26","THE SPRINGSIDE","XX SPRINGSIDE VIEW","Terrace","Freehold","1,744","Land","2,523","4,400,000"
"17 Nov 2025","20","YEW LIAN PARK","XX JALAN PELATINA","Terrace","Freehold","1,859","Land","2,475","4,600,000"
"14 Nov 2025","20","N.A.","XX JUPITER ROAD","Terrace","Freehold","1,741","Land","3,045","5,300,000"
"14 Nov 2025","5","N.A.","XX PASIR PANJANG DRIVE","Terrace","Freehold","1,760","Land","2,307","4,060,888"
"14 Nov 2025","21","CLEMENTI PARK","XX SUNSET TERRACE","Terrace","Freehold","4,026","Land","2,325","9,358,888"
"14 Nov 2025","16","D'MANOR","XX TANAH MERAH KECHIL AVENUE","Terrace","99 yrs FROM 1997","3,380","Strata","843","2,850,000"
"14 Nov 2025","14","FRANKEL ESTATE","XX CHANGI ROAD","Terrace","Freehold","1,723","Land","2,368","4,080,000"
"14 Nov 2025","15","SOUTH UNION PARK","XX ELITE TERRACE","Terrace","Freehold","1,690","Land","2,592","4,380,000"
"14 Nov 2025","19","JAZZ RESIDENCES","XX LIM AH PIN ROAD","Terrace","Freehold","4,004","Strata","981","3,930,000"
"14 Nov 2025","21","HIGHGATE PARK","XX HIGHGATE WALK","Terrace","Freehold","1,784","Land","2,831","5,050,000"
"13 Nov 2025","14","N.A.","XX JALAN PUNAI","Terrace","Freehold","1,884","Land","2,453","4,620,000"
"13 Nov 2025","15","N.A.","XX LORONG J TELOK KURAU","Terrace","Freehold","1,731","Land","2,617","4,528,888"
"13 Nov 2025","19","SERANGOON GARDEN ESTATE","XX MEDWAY DRIVE","Terrace","Freehold","1,956","Land","2,020","3,950,000"
"13 Nov 2025","14","KEMBANGAN ESTATE","XX LORONG MARICAN","Terrace","Freehold","1,824","Land","2,686","4,900,000"
"13 Nov 2025","19","ONE SURIN","XX SURIN AVENUE","Terrace","Freehold","3,789","Strata","1,003","3,800,000"
"12 Nov 2025","28","CABANA","XX SUNRISE TERRACE","Terrace","103 yrs FROM 2009","2,939","Strata","919","2,700,000"
"11 Nov 2025","19","N.A.","XX SIMON ROAD","Terrace","Freehold","1,445","Land","2,977","4,300,000"
"11 Nov 2025","16","D'MANOR","XX TANAH MERAH KECHIL AVENUE","Terrace","99 yrs FROM 1997","3,380","Strata","902","3,050,000"
"11 Nov 2025","19","HAI SING PARK","XX HAI SING ROAD","Terrace","999 yrs FROM 1876","1,918","Land","2,116","4,058,000"
"11 Nov 2025","19","LLYN GARDENS","XX PAYA LEBAR WALK","Terrace","Freehold","4,918","Land","1,197","5,888,888"
"10 Nov 2025","15","N.A.","XX ONAN ROAD","Terrace","Freehold","1,612","Land","3,380","5,450,000"
"10 Nov 2025","5","SPRINGWOOD","XX SPRINGWOOD AVENUE","Terrace","Freehold","2,333","Land","1,929","4,500,000"
"7 Nov 2025","26","MANDAI GARDEN","XX MENG SUAN ROAD","Terrace","999 yrs FROM 1884","1,950","Land","2,762","5,388,000"
"7 Nov 2025","20","SEMBAWANG HILLS ESTATE","XX JALAN KURAS","Terrace","Freehold","2,287","Land","2,667","6,100,000"
"7 Nov 2025","13","SENNETT ESTATE","XX JALAN KEMBOJA","Terrace","Freehold","1,504","Land","2,461","3,700,000"
"7 Nov 2025","19","SERANGOON GARDEN ESTATE","XX HYTHE ROAD","Terrace","999 yrs FROM 1954","3,707","Land","1,929","7,150,000"
"7 Nov 2025","13","SERANGOON PARK","XX JALAN RIANG","Terrace","Freehold","2,403","Land","1,886","4,531,200"
"7 Nov 2025","22","THE WOODS","XX WESTWOOD AVENUE","Terrace","99 yrs FROM 2010","4,004","Strata","662","2,650,000"
"7 Nov 2025","19","THE MORRIS RESIDENCES","XX PAYA LEBAR CRESCENT","Terrace","Freehold","4,263","Strata","849","3,620,000"
"6 Nov 2025","16","N.A.","XX JALAN TANJONG","Terrace","Freehold","3,402","Land","1,896","6,450,000"
"6 Nov 2025","15","OPERA ESTATE","XX RIENZI STREET","Terrace","Freehold","1,393","Land","2,935","4,088,000"
"6 Nov 2025","18","THE RIVERINA","XX RIVERINA CRESCENT","Terrace","99 yrs FROM 1996","1,615","Land","1,765","2,850,000"
"6 Nov 2025","20","THE WINDSOR","1 ONTARIO AVENUE #XX-XX","Terrace","Freehold","2,497","Strata","1,562","3,900,000"
"6 Nov 2025","23","VILLA VERDE","XX VERDE CRESCENT","Terrace","99 yrs FROM 1997","1,615","Land","1,517","2,450,000"
"5 Nov 2025","15","N.A.","XX JALAN SEMPADAN","Terrace","Freehold","2,610","Land","2,023","5,280,000"
"5 Nov 2025","27","STRAITS GARDENS","XX KANDIS WALK","Terrace","Freehold","1,615","Land","2,155","3,480,000"
"5 Nov 2025","26","THE SPRINGSIDE","XX SPRINGSIDE CRESCENT","Terrace","Freehold","1,615","Land","2,384","3,850,000"
"4 Nov 2025","16","N.A.","XX JALAN KATHI","Terrace","Freehold","2,838","Land","1,585","4,500,000"
"4 Nov 2025","28","SELETAR HILLS ESTATE","XX KASAI ROAD","Terrace","999 yrs FROM 1879","1,980","Land","1,778","3,520,000"
"4 Nov 2025","18","THE RIVERINA","XX RIVERINA CRESCENT","Terrace","99 yrs FROM 1996","1,615","Land","1,536","2,480,000"
"3 Nov 2025","14","N.A.","XX LENGKONG TIGA","Terrace","Freehold","2,687","Land","1,556","4,180,000"
"3 Nov 2025","14","GEYLANG CONSERVATION AREA","XX LORONG 32 GEYLANG","Terrace","Freehold","1,624","Land","2,093","3,400,000"
"3 Nov 2025","13","SENNETT ESTATE","XX KWONG AVENUE","Terrace","Freehold","2,158","Land","1,969","4,250,000"
"3 Nov 2025","18","THE RIVERINA","XX RIVERINA CRESCENT","Terrace","99 yrs FROM 1996","1,615","Land","1,610","2,600,000"
"3 Nov 2025","11","LANDED HOUSING DEVELOPMENT","XX MOUNT ROSIE ROAD","Terrace","Freehold","3,742","Land","3,309","12,380,000"
"7 May 2026","11","GENTLE VILLAS","XX GENTLE DRIVE","Detached","99 yrs FROM 1993","6,185","Land","938","5,800,000"
"5 May 2026","11","N.A.","XX MERRYN ROAD","Detached","Freehold","4,518","Land","2,701","12,200,000"
"7 May 2026","15","N.A.","XX LORONG G TELOK KURAU","Semi-Detached","Freehold","4,560","Land","1,362","6,208,050"
"6 May 2026","16","N.A.","XX SENNETT PLACE","Semi-Detached","Freehold","3,300","Land","1,824","6,018,000"
"6 May 2026","20","N.A.","XX THOMSON RIDGE","Semi-Detached","Freehold","2,878","Land","2,133","6,138,000"
"6 May 2026","17","CHANGI HEIGHTS","XX TOH HEIGHTS","Semi-Detached","Freehold","6,135","Land","994","6,100,000"
"6 May 2026","21","MAYFAIR PARK","XX JALAN WAJEK","Semi-Detached","99 yrs FROM 1952","3,540","Land","619","2,190,000"
"6 May 2026","26","SPRINGLEAF GARDEN","XX SPRINGLEAF RISE","Semi-Detached","Freehold","3,553","Land","1,458","5,180,000"
"6 May 2026","20","THOMSON HILLS ESTATE","XX THOMSON GREEN","Semi-Detached","Freehold","3,504","Land","1,698","5,950,000"
"5 May 2026","19","N.A.","XX BURGHLEY DRIVE","Semi-Detached","999 yrs FROM 1956","2,204","Land","2,440","5,380,000"
"5 May 2026","16","N.A.","XX JALAN POKOK SERUNAI","Semi-Detached","Freehold","3,662","Land","1,723","6,308,800"
"30 Apr 2026","5","FABER HILLS","XX FABER DRIVE","Semi-Detached","Freehold","4,493","Land","1,569","7,050,000"
"27 Apr 2026","28","N.A.","XX LORONG TANGGAM","Semi-Detached","999 yrs FROM 1879","4,201","Land","1,262","5,300,888"
"27 Apr 2026","19","SERANGOON GARDEN ESTATE","XX FARLEIGH AVENUE","Semi-Detached","999 yrs FROM 1954","4,203","Land","1,951","8,200,000"
"21 Apr 2026","15","N.A.","XX WAREHAM ROAD","Semi-Detached","Freehold","2,612","Land","3,000","7,838,000"
"15 Apr 2026","14","N.A.","XX JALAN RIMAU","Semi-Detached","Freehold","3,139","Land","1,714","5,380,000"
"10 Apr 2026","20","MING PARK","XX JALAN BINCHANG","Semi-Detached","Freehold","3,589","Land","2,084","7,480,000"
"8 Apr 2026","26","FUDU PARK","XX LENTOR GROVE","Semi-Detached","Freehold","3,232","Land","1,912","6,180,000"
"27 Mar 2026","15","FRANKEL ESTATE","XX BURNFOOT TERRACE","Semi-Detached","Freehold","3,154","Land","2,449","7,725,000"
"12 Mar 2026","19","N.A.","XX RICHARDS AVENUE","Semi-Detached","Freehold","3,750","Land","2,237","8,388,000"
"8 May 2026","21","CLEMENTI GARDENS","XX CLEMENTI CRESCENT","Terrace","Freehold","3,378","Land","2,102","7,100,000"
"7 May 2026","16","LUCKY HILL","XX BEDOK TERRACE","Terrace","999 yrs FROM 1878","1,689","Land","2,363","3,990,000"
"6 May 2026","15","N.A.","XX WOO MON CHEW ROAD","Terrace","Freehold","1,615","Land","4,026","6,500,000"
"5 May 2026","10","N.A.","XX JALAN SIANTAN","Terrace","Freehold","1,826","Land","3,122","5,700,000"
"5 May 2026","22","THE WOODS","XX WESTWOOD AVENUE","Terrace","99 yrs FROM 2010","4,004","Strata","657","2,628,888"
"5 May 2026","26","TEACHERS' HOUSING ESTATE","XX TAGORE AVENUE","Terrace","999 yrs FROM 1885","1,802","Land","2,053","3,700,000"
"4 May 2026","19","N.A.","XX HUDDINGTON AVENUE","Terrace","999 yrs FROM 1955","2,164","Land","2,380","5,150,000"
"4 May 2026","20","SEMBAWANG HILLS ESTATE","XX JALAN LEBAN","Terrace","Freehold","2,012","Land","3,156","6,350,000"
"4 May 2026","19","SERANGOON GARDEN ESTATE","XX JALAN PACHELI","Terrace","Freehold","2,329","Land","1,975","4,600,000"
"30 Apr 2026","5","FABER HILLS","XX FABER DRIVE","Terrace","Freehold","2,198","Land","2,266","4,980,000"
"29 Apr 2026","12","N.A.","XX JALAN TAMAN","Terrace","Freehold","3,323","Land","1,851","6,150,000"
"28 Apr 2026","17","LOYANG VILLAS","XX LOYANG RISE","Terrace","99 yrs FROM 1993","1,750","Land","1,326","2,320,000"
"24 Apr 2026","15","N.A.","XX TEMBELING ROAD","Terrace","Freehold","1,413","Land","3,538","5,000,000"
"13 Apr 2026","19","SERANGOON GARDEN ESTATE","XX HUDDINGTON AVENUE","Terrace","999 yrs FROM 1954","2,165","Land","2,088","4,520,000"
"6 Apr 2026","28","ALANA","XX SUNRISE TERRACE","Terrace","103 yrs FROM 2013","2,756","Strata","936","2,580,000"
"31 Mar 2026","20","SEMBAWANG HILLS ESTATE","XX JALAN LANJUT","Terrace","Freehold","2,001","Land","1,949","3,900,000"
"30 Mar 2026","19","N.A.","XX CHIAP GUAN AVENUE","Terrace","999 yrs FROM 1876","1,910","Land","3,168","6,050,000"
"19 Mar 2026","17","LOYANG VILLAS","XX LOYANG RISE","Terrace","99 yrs FROM 1993","1,793","Land","1,449","2,598,000"
