"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"20 Apr 2026","18","PARKTOWN RESIDENCE","7 TAMPINES STREET 62 #XX-XX","Apartment","99 yrs FROM 2023","1,184","Strata","2,285","2,706,000"
"20 Apr 2026","18","COCO PALMS","33 PASIR RIS GROVE #XX-XX","Condominium","99 yrs FROM 2008","1,195","Strata","1,431","1,710,000"
"20 Apr 2026","2","NEWPORT RESIDENCES","80 ANSON ROAD #XX-XX","Apartment","Freehold","1,206","Strata","3,245","3,912,000"
"20 Apr 2026","19","CHUAN PARK","244 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","1,227","Strata","2,716","3,332,400"
"20 Apr 2026","19","CHUAN PARK","244 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","1,227","Strata","2,722","3,340,100"
"20 Apr 2026","19","THE AMORE","53 EDGEDALE PLAINS #XX-XX","Exec Condo","99 yrs FROM 2013","1,227","Strata","1,638","2,010,000"
"20 Apr 2026","22","THE LAKEGARDEN RESIDENCES","80 YUAN CHING ROAD #XX-XX","Apartment","99 yrs FROM 2023","1,238","Strata","2,488","3,080,000"
"20 Apr 2026","1","RIVERWALK APARTMENTS","20 UPPER CIRCULAR ROAD #XX-XX","Apartment","99 yrs FROM 1980","1,259","Strata","1,429","1,800,000"
"20 Apr 2026","15","ONE AMBER","7 AMBER GARDENS #XX-XX","Condominium","Freehold","1,259","Strata","2,434","3,065,000"
"20 Apr 2026","28","THE TOPIARY","11 FERNVALE LANE #XX-XX","Exec Condo","99 yrs FROM 2012","1,259","Strata","1,516","1,908,888"
"20 Apr 2026","18","TREASURE AT TAMPINES","31 TAMPINES LANE #XX-XX","Condominium","99 yrs FROM 2018","1,270","Strata","1,984","2,520,000"
"20 Apr 2026","4","SKYLINE RESIDENCES","612 TELOK BLANGAH ROAD #XX-XX","Condominium","Freehold","1,346","Strata","2,274","3,060,000"
"20 Apr 2026","9","KIM SIA COURT","9 JALAN JINTAN #XX-XX","Apartment","Freehold","1,421","Strata","2,041","2,900,000"
"20 Apr 2026","26","SPRINGLEAF RESIDENCE","819 UPPER THOMSON ROAD #XX-XX","Apartment","99 yrs FROM 2024","1,475","Strata","2,198","3,241,000"
"20 Apr 2026","19","THE GARDEN RESIDENCES","5 SERANGOON NORTH VIEW #XX-XX","Apartment","99 yrs FROM 2017","1,539","Strata","2,014","3,100,000"
"20 Apr 2026","19","CHUAN PARK","246 LORONG CHUAN #XX-XX","Condominium","99 yrs FROM 2024","1,679","Strata","2,305","3,871,280"
"20 Apr 2026","20","FAR HORIZON GARDENS","1 ANG MO KIO AVENUE 9 #XX-XX","Condominium","99 yrs FROM 1982","1,948","Strata","1,078","2,100,000"
"20 Apr 2026","15","OCEAN PARK","526 EAST COAST ROAD #XX-XX","Condominium","Freehold","2,110","Strata","2,062","4,350,000"
"20 Apr 2026","16","RICH EAST GARDEN","302 UPPER EAST COAST ROAD #XX-XX","Condominium","Freehold","2,390","Strata","1,498","3,580,000"
"20 Apr 2026","14","WINDY HEIGHTS","82 JALAN DAUD #XX-XX","Condominium","Freehold","2,476","Strata","1,406","3,480,000"
"20 Apr 2026","10","GLENTREES","11D MOUNT SINAI LANE #XX-XX","Condominium","999 yrs FROM 1885","2,626","Strata","1,694","4,450,000"
"20 Apr 2026","10","GOODWOOD RESIDENCE","261 BUKIT TIMAH ROAD #XX-XX","Condominium","Freehold","2,928","Strata","3,002","8,790,000"
"20 Apr 2026","10","DUCHESS RESIDENCES","110 DUCHESS AVENUE #XX-XX","Condominium","999 yrs FROM 1875","3,025","Strata","1,653","5,000,000"
"19 Apr 2026","26","LENTORIA","32 LENTOR HILLS ROAD #XX-XX","Condominium","99 yrs FROM 2022","1,119","Strata","2,564","2,870,000"
"19 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,832","2,169,000"
"19 Apr 2026","15","THE CONTINUUM","2 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,227","Strata","2,748","3,372,000"
"19 Apr 2026","1","ONE MARINA GARDENS","5 MARINA GARDENS LANE #XX-XX","Apartment","99 yrs FROM 2023","1,238","Strata","2,998","3,711,200"
"19 Apr 2026","23","THE MYST","800 UPPER BUKIT TIMAH ROAD #XX-XX","Condominium","99 yrs FROM 2023","1,518","Strata","2,046","3,105,000"
"19 Apr 2026","15","MEYER BLUE","83 MEYER ROAD #XX-XX","Apartment","Freehold","1,733","Strata","3,293","5,707,000"
"19 Apr 2026","15","GRAND DUNMAN","2 DUNMAN ROAD #XX-XX","Apartment","99 yrs FROM 2022","2,497","Strata","2,249","5,616,000"
"18 Apr 2026","3","PROMENADE PEAK","1 ZION PROMENADE #XX-XX","Condominium","99 yrs FROM 2024","786","Strata","2,937","2,308,000"
"18 Apr 2026","1","ONE MARINA GARDENS","3 MARINA GARDENS LANE #XX-XX","Apartment","99 yrs FROM 2023","969","Strata","2,857","2,768,200"
"18 Apr 2026","18","RIVELLE TAMPINES","65 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,044","Strata","1,935","2,020,000"
"18 Apr 2026","15","K SUITES","21 LORONG K TELOK KURAU #XX-XX","Apartment","Freehold","1,130","Strata","2,300","2,600,000"
"18 Apr 2026","27","CANBERRA CRESCENT RESIDENCES","55 CANBERRA CRESCENT #XX-XX","Apartment","99 yrs FROM 2024","1,173","Strata","2,016","2,365,218"
"18 Apr 2026","18","PARKTOWN RESIDENCE","7 TAMPINES STREET 62 #XX-XX","Apartment","99 yrs FROM 2023","1,184","Strata","2,319","2,746,000"
"18 Apr 2026","24","OTTO PLACE","22 PLANTATION CLOSE #XX-XX","Exec Condo","99 yrs FROM 2024","1,195","Strata","1,669","1,994,000"
"18 Apr 2026","21","THE SEN","224 JALAN JURONG KECHIL #XX-XX","Condominium","99 yrs FROM 2025","1,259","Strata","2,301","2,898,000"
"18 Apr 2026","18","RIVELLE TAMPINES","55 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,927","2,655,000"
"18 Apr 2026","23","THE MYST","802 UPPER BUKIT TIMAH ROAD #XX-XX","Condominium","99 yrs FROM 2023","1,518","Strata","2,038","3,093,000"
"18 Apr 2026","15","MEYER BLUE","83 MEYER ROAD #XX-XX","Apartment","Freehold","1,518","Strata","3,267","4,959,000"
"18 Apr 2026","15","MEYER BLUE","83 MEYER ROAD #XX-XX","Apartment","Freehold","1,733","Strata","3,345","5,797,000"
"17 Apr 2026","23","KINGSFORD HILLVIEW PEAK","105 HILLVIEW RISE #XX-XX","Condominium","99 yrs FROM 2012","775","Strata","1,548","1,200,000"
"17 Apr 2026","11","FYVE DERBYSHIRE","5 DERBYSHIRE ROAD #XX-XX","Apartment","Freehold","797","Strata","2,448","1,950,000"
"17 Apr 2026","16","ARCHIPELAGO","505 BEDOK RESERVOIR ROAD #XX-XX","Condominium","99 yrs FROM 2011","840","Strata","1,572","1,320,000"
"17 Apr 2026","13","THE VENUE RESIDENCES","12 TAI THONG CRESCENT #XX-XX","Apartment","99 yrs FROM 2012","850","Strata","1,793","1,525,000"
"17 Apr 2026","18","THE TAMPINES TRILLIANT","25 TAMPINES CENTRAL 7 #XX-XX","Exec Condo","99 yrs FROM 2011","872","Strata","1,858","1,620,000"
"17 Apr 2026","15","K SUITES","21 LORONG K TELOK KURAU #XX-XX","Apartment","Freehold","872","Strata","2,409","2,100,000"
"17 Apr 2026","8","PICCADILLY GRAND","3 NORTHUMBERLAND ROAD #XX-XX","Apartment","99 yrs FROM 2021","883","Strata","2,492","2,200,000"
"17 Apr 2026","8","CITYLIGHTS","86 JELLICOE ROAD #XX-XX","Condominium","99 yrs FROM 2004","893","Strata","2,143","1,915,000"
"17 Apr 2026","5","BLOOMSBURY RESIDENCES","65 MEDIA CIRCLE #XX-XX","Apartment","99 yrs FROM 2024","904","Strata","2,574","2,327,000"
"17 Apr 2026","26","CASTLE GREEN","481 YIO CHU KANG ROAD #XX-XX","Condominium","99 yrs FROM 1993","947","Strata","1,372","1,300,000"
"17 Apr 2026","11","AMARYLLIS VILLE","22 NEWTON ROAD #XX-XX","Condominium","99 yrs FROM 1997","958","Strata","2,123","2,034,000"
"17 Apr 2026","27","THE COMMODORE","59 CANBERRA DRIVE #XX-XX","Condominium","99 yrs FROM 2020","969","Strata","1,652","1,600,000"
"17 Apr 2026","19","THE TERRACE","98 EDGEDALE PLAINS #XX-XX","Exec Condo","99 yrs FROM 2013","1,001","Strata","1,528","1,530,000"
"17 Apr 2026","1","ONE MARINA GARDENS","5 MARINA GARDENS LANE #XX-XX","Apartment","99 yrs FROM 2023","1,012","Strata","3,025","3,061,100"
"17 Apr 2026","15","J@63","63 LORONG J TELOK KURAU #XX-XX","Apartment","Freehold","1,044","Strata","1,820","1,900,000"
"17 Apr 2026","19","THE LUXURIE","21 COMPASSVALE ROAD #XX-XX","Condominium","99 yrs FROM 2011","1,055","Strata","1,742","1,838,000"
"17 Apr 2026","18","BELYSA","57 PASIR RIS DRIVE 1 #XX-XX","Exec Condo","99 yrs FROM 2011","1,055","Strata","1,422","1,500,000"
"17 Apr 2026","19","RIVERFRONT RESIDENCES","49 HOUGANG AVENUE 7 #XX-XX","Apartment","99 yrs FROM 2018","1,066","Strata","1,858","1,980,000"
"17 Apr 2026","23","THE RAINFOREST","335 CHOA CHU KANG AVENUE 3 #XX-XX","Exec Condo","99 yrs FROM 2011","1,141","Strata","1,516","1,730,000"
"17 Apr 2026","27","EIGHT COURTYARDS","18A CANBERRA DRIVE #XX-XX","Condominium","99 yrs FROM 2010","1,152","Strata","1,437","1,655,000"
"17 Apr 2026","10","VALLEY PARK","479 RIVER VALLEY ROAD #XX-XX","Condominium","999 yrs FROM 1877","1,216","Strata","1,973","2,400,000"
"17 Apr 2026","16","CASA MERAH","56 TANAH MERAH KECHIL AVENUE #XX-XX","Apartment","99 yrs FROM 2006","1,227","Strata","1,614","1,980,000"
"17 Apr 2026","19","PIN MANSIONS","18 LIM AH PIN ROAD #XX-XX","Apartment","Freehold","1,238","Strata","1,485","1,838,000"
"17 Apr 2026","5","DOVER PARKVIEW","32 DOVER RISE #XX-XX","Condominium","99 yrs FROM 1993","1,249","Strata","1,577","1,968,888"
"17 Apr 2026","22","THE LAKESHORE","31 JURONG WEST STREET 41 #XX-XX","Condominium","99 yrs FROM 2002","1,270","Strata","1,394","1,770,000"
"17 Apr 2026","25","BELLEWOODS","106 WOODLANDS AVENUE 5 #XX-XX","Exec Condo","99 yrs FROM 2013","1,281","Strata","1,354","1,735,000"
"17 Apr 2026","18","ARC AT TAMPINES","3 TAMPINES AVENUE 8 #XX-XX","Exec Condo","99 yrs FROM 2011","1,292","Strata","1,378","1,780,000"
"17 Apr 2026","19","THE QUARTZ","53 COMPASSVALE BOW #XX-XX","Condominium","99 yrs FROM 2005","1,335","Strata","1,596","2,130,000"
"17 Apr 2026","5","THE TRILINQ","28 JALAN LEMPENG #XX-XX","Condominium","99 yrs FROM 2012","1,346","Strata","1,728","2,325,000"
"17 Apr 2026","21","THE NEXUS","955 BUKIT TIMAH ROAD #XX-XX","Condominium","Freehold","1,346","Strata","2,415","3,250,000"
"17 Apr 2026","15","THE BECCAGAYLE","15 LORONG N TELOK KURAU #XX-XX","Apartment","Freehold","1,367","Strata","1,609","2,200,000"
"17 Apr 2026","18","RIVELLE TAMPINES","69 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","1,891","2,605,000"
"17 Apr 2026","18","RIVELLE TAMPINES","69 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,378","Strata","2,040","2,811,000"
"17 Apr 2026","28","THE TOPIARY","15 FERNVALE LANE #XX-XX","Exec Condo","99 yrs FROM 2012","1,389","Strata","1,317","1,828,880"
"17 Apr 2026","10","SPRING GROVE","53B GRANGE ROAD #XX-XX","Condominium","99 yrs FROM 1991","1,389","Strata","1,887","2,620,000"
"17 Apr 2026","3","THE METROPOLITAN CONDOMINIUM","8 ALEXANDRA VIEW #XX-XX","Condominium","99 yrs FROM 2006","1,399","Strata","1,971","2,758,000"
"17 Apr 2026","11","ROCHELLE AT NEWTON","188 KENG LEE ROAD #XX-XX","Condominium","99 yrs FROM 2008","1,507","Strata","1,871","2,820,000"
"17 Apr 2026","15","MEYER BLUE","83 MEYER ROAD #XX-XX","Apartment","Freehold","1,528","Strata","3,125","4,777,000"
"17 Apr 2026","9","OUE TWIN PEAKS","33 LEONIE HILL ROAD #XX-XX","Condominium","99 yrs FROM 2010","1,604","Strata","2,369","3,800,000"
"17 Apr 2026","20","NUOVO","23 ANG MO KIO AVENUE 9 #XX-XX","Exec Condo","99 yrs FROM 2001","1,841","Strata","1,176","2,165,000"
"17 Apr 2026","15","THE CONTINUUM","2 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,905","Strata","2,789","5,314,000"
"17 Apr 2026","18","WATERCOLOURS","25 PASIR RIS LINK #XX-XX","Exec Condo","99 yrs FROM 2012","2,282","Strata","1,019","2,325,000"
"17 Apr 2026","25","PARC ROSEWOOD","73 ROSEWOOD DRIVE #XX-XX","Condominium","99 yrs FROM 2011","2,325","Strata","830","1,930,000"
"16 Apr 2026","21","THE SEN","222 JALAN JURONG KECHIL #XX-XX","Condominium","99 yrs FROM 2025","775","Strata","2,406","1,865,000"
"16 Apr 2026","3","ZYON GRAND","3 KIM SENG ROAD #XX-XX","Apartment","99 yrs FROM 2024","818","Strata","3,386","2,770,000"
"16 Apr 2026","28","HIGH PARK RESIDENCES","21 FERNVALE ROAD #XX-XX","Apartment","99 yrs FROM 2014","872","Strata","1,491","1,300,000"
"16 Apr 2026","21","THE SEN","222 JALAN JURONG KECHIL #XX-XX","Condominium","99 yrs FROM 2025","872","Strata","2,473","2,156,000"
"16 Apr 2026","23","NARRA RESIDENCES","60 DAIRY FARM WALK #XX-XX","Apartment","99 yrs FROM 2025","872","Strata","2,232","1,946,000"
"16 Apr 2026","3","STIRLING RESIDENCES","25 STIRLING ROAD #XX-XX","Apartment","99 yrs FROM 2017","883","Strata","2,628","2,320,000"
"16 Apr 2026","12","RIVIERA 38","38 MAR THOMA ROAD #XX-XX","Apartment","999 yrs FROM 1882","883","Strata","1,563","1,380,000"
"16 Apr 2026","18","RIVELLE TAMPINES","63 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,876","1,656,000"
"16 Apr 2026","18","RIVELLE TAMPINES","65 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","883","Strata","1,915","1,690,000"
"16 Apr 2026","27","THE CRITERION","17 YISHUN STREET 51 #XX-XX","Exec Condo","99 yrs FROM 2014","893","Strata","1,377","1,230,000"
"16 Apr 2026","21","GARDENVISTA","956 DUNEARN ROAD #XX-XX","Condominium","99 yrs FROM 1999","893","Strata","1,433","1,280,000"
"16 Apr 2026","19","RIVERCOVE RESIDENCES","26 ANCHORVALE LANE #XX-XX","Exec Condo","99 yrs FROM 2016","904","Strata","1,637","1,480,000"
"16 Apr 2026","5","BOTANNIA","29B WEST COAST PARK #XX-XX","Condominium","956 yrs FROM 1928","904","Strata","1,767","1,598,000"
"16 Apr 2026","3","ALEX RESIDENCES","28 ALEXANDRA VIEW #XX-XX","Apartment","99 yrs FROM 2013","926","Strata","2,409","2,230,000"
"16 Apr 2026","16","THE BAYSHORE","34 BAYSHORE ROAD #XX-XX","Condominium","99 yrs FROM 1993","926","Strata","1,350","1,250,000"
"16 Apr 2026","18","RIVELLE TAMPINES","51 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","926","Strata","2,002","1,853,000"
"16 Apr 2026","10","THE MERASAGA","27 JALAN MERAH SAGA #XX-XX","Condominium","99 yrs FROM 1991","958","Strata","2,166","2,075,000"
"16 Apr 2026","16","THE BAYSHORE","32 BAYSHORE ROAD #XX-XX","Condominium","99 yrs FROM 1993","958","Strata","1,529","1,465,000"
"16 Apr 2026","2","SKY EVERTON","50 EVERTON ROAD #XX-XX","Apartment","Freehold","958","Strata","2,610","2,500,000"
"16 Apr 2026","7","SOUTHBANK","881 NORTH BRIDGE ROAD #XX-XX","Apartment","99 yrs FROM 2006","958","Strata","1,879","1,800,000"
"16 Apr 2026","25","NORTHWAVE","109 WOODLANDS VIEW #XX-XX","Exec Condo","99 yrs FROM 2015","980","Strata","1,297","1,270,000"
"16 Apr 2026","19","TERRASSE","27 TERRASSE LANE #XX-XX","Condominium","99 yrs FROM 2010","980","Strata","1,787","1,750,000"
"16 Apr 2026","23","THE RAINFOREST","343 CHOA CHU KANG AVENUE 3 #XX-XX","Exec Condo","99 yrs FROM 2011","980","Strata","1,458","1,428,000"
"16 Apr 2026","10","PARVIS","18 HOLLAND HILL #XX-XX","Condominium","Freehold","990","Strata","2,525","2,500,000"
"16 Apr 2026","18","MELVILLE PARK","26 SIMEI STREET 1 #XX-XX","Condominium","99 yrs FROM 1992","990","Strata","977","967,700"
"16 Apr 2026","27","CANBERRA CRESCENT RESIDENCES","51 CANBERRA CRESCENT #XX-XX","Apartment","99 yrs FROM 2024","990","Strata","2,016","1,996,000"
"16 Apr 2026","11","21 SHELFORD","21 SHELFORD ROAD #XX-XX","Condominium","Freehold","1,044","Strata","2,107","2,200,000"
"16 Apr 2026","18","RIVELLE TAMPINES","61 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,044","Strata","2,034","2,124,000"
"16 Apr 2026","22","THE CENTRIS","85 JURONG WEST CENTRAL 3 #XX-XX","Apartment","99 yrs FROM 2006","1,066","Strata","1,699","1,810,000"
"16 Apr 2026","18","TENET","89 TAMPINES STREET 62 #XX-XX","Exec Condo","99 yrs FROM 2021","1,098","Strata","1,781","1,955,000"
"16 Apr 2026","18","EASTPOINT GREEN","5 SIMEI STREET 3 #XX-XX","Condominium","99 yrs FROM 1996","1,130","Strata","1,221","1,380,000"
"16 Apr 2026","21","THE RAINTREE","81 BUKIT DRIVE #XX-XX","Condominium","99 yrs FROM 2003","1,141","Strata","1,578","1,800,000"
"16 Apr 2026","23","SOL ACRES","10 CHOA CHU KANG GROVE #XX-XX","Exec Condo","99 yrs FROM 2014","1,163","Strata","1,677","1,950,000"
"16 Apr 2026","19","RIVERSOUND RESIDENCE","3 SENGKANG EAST AVENUE #XX-XX","Condominium","99 yrs FROM 2011","1,163","Strata","1,475","1,715,000"
"16 Apr 2026","23","REGENT GROVE","52 CHOA CHU KANG NORTH 7 #XX-XX","Condominium","99 yrs FROM 1997","1,163","Strata","1,039","1,208,000"
"16 Apr 2026","18","RIVELLE TAMPINES","71 TAMPINES STREET 95 #XX-XX","Exec Condo","99 yrs FROM 2025","1,184","Strata","1,839","2,177,000"
"16 Apr 2026","9","SAM KIANG MANSIONS","23 ST. THOMAS WALK #XX-XX","Apartment","Freehold","1,206","Strata","2,223","2,680,000"
"16 Apr 2026","5","FABER RESIDENCE","66 FABER WALK #XX-XX","Apartment","99 yrs FROM 2025","1,206","Strata","2,332","2,811,000"
"16 Apr 2026","19","THE MINTON","14 HOUGANG STREET 11 #XX-XX","Condominium","99 yrs FROM 2007","1,216","Strata","1,710","2,080,000"
"16 Apr 2026","15","THE CONTINUUM","5 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,249","Strata","2,964","3,701,000"
"16 Apr 2026","5","PARC CLEMATIS","6A JALAN LEMPENG #XX-XX","Apartment","99 yrs FROM 2019","1,249","Strata","2,340","2,921,888"
"16 Apr 2026","4","THE INTERLACE","184 DEPOT ROAD #XX-XX","Condominium","99 yrs FROM 2009","1,259","Strata","1,854","2,335,000"
"16 Apr 2026","17","DAHLIA PARK CONDOMINIUM","7 FLORA DRIVE #XX-XX","Condominium","Freehold","1,270","Strata","1,228","1,560,000"
"16 Apr 2026","15","ASPEN LOFT","170 JOO CHIAT TERRACE #XX-XX","Apartment","Freehold","1,292","Strata","1,579","2,040,000"
"16 Apr 2026","9","PATERSON RESIDENCE","83 PATERSON ROAD #XX-XX","Condominium","Freehold","1,313","Strata","2,818","3,700,000"
"16 Apr 2026","23","MAYSPRINGS","2 PETIR ROAD #XX-XX","Apartment","99 yrs FROM 1994","1,324","Strata","1,027","1,360,000"
"16 Apr 2026","19","THE WATERLINE","161 POH HUAT ROAD WEST #XX-XX","Condominium","Freehold","1,335","Strata","1,536","2,050,000"
"16 Apr 2026","21","NAVA GROVE","40 PINE GROVE #XX-XX","Condominium","99 yrs FROM 2024","1,464","Strata","2,575","3,769,900"
"16 Apr 2026","5","ELTA","12 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2024","1,507","Strata","2,346","3,535,000"
"16 Apr 2026","5","ELTA","12 CLEMENTI AVENUE 1 #XX-XX","Apartment","99 yrs FROM 2024","1,507","Strata","2,366","3,566,000"
"16 Apr 2026","22","LAKEHOLMZ","82 CORPORATION ROAD #XX-XX","Condominium","99 yrs FROM 2001","1,507","Strata","1,389","2,093,800"
"16 Apr 2026","15","PARK EAST","73 JALAN TUA KONG #XX-XX","Condominium","Freehold","1,722","Strata","1,742","3,000,000"
"16 Apr 2026","4","MARINA COLLECTION","17 COVE DRIVE #XX-XX","Condominium","99 yrs FROM 2007","1,873","Strata","1,495","2,800,000"
"16 Apr 2026","18","THE TAMPINES TRILLIANT","19 TAMPINES CENTRAL 7 #XX-XX","Exec Condo","99 yrs FROM 2011","2,465","Strata","1,420","3,500,000"
"16 Apr 2026","9","GRANGE INFINITE","27 GRANGE ROAD #XX-XX","Condominium","Freehold","2,702","Strata","2,843","7,680,000"
"16 Apr 2026","9","LEONIE TOWERS","20 LEONIE HILL #XX-XX","Apartment","Freehold","2,906","Strata","1,944","5,650,008"
"16 Apr 2026","27","SKIES MILTONIA","XX MILTONIA CLOSE","Condominium","99 yrs FROM 2012","4,672","Strata","739","3,450,000"
"15 Apr 2026","19","A TREASURE TROVE","58 PUNGGOL WALK #XX-XX","Condominium","99 yrs FROM 2011","775","Strata","1,652","1,280,000"
"15 Apr 2026","27","THE COMMODORE","69 CANBERRA DRIVE #XX-XX","Condominium","99 yrs FROM 2020","786","Strata","1,677","1,318,000"
"15 Apr 2026","12","THE MEZZO","205 BALESTIER ROAD #XX-XX","Apartment","Freehold","840","Strata","1,748","1,468,000"
"15 Apr 2026","24","NOVO PLACE","10 PLANTATION CLOSE #XX-XX","Exec Condo","99 yrs FROM 2023","872","Strata","1,613","1,406,000"
"15 Apr 2026","16","WATERFRONT GOLD","758 BEDOK RESERVOIR ROAD #XX-XX","Condominium","99 yrs FROM 2009","893","Strata","1,634","1,460,000"
"15 Apr 2026","16","SKY EDEN@BEDOK","1 BEDOK CENTRAL #XX-XX","Apartment","99 yrs FROM 2022","904","Strata","2,162","1,955,000"
"15 Apr 2026","18","TREASURE AT TAMPINES","49 TAMPINES LANE #XX-XX","Condominium","99 yrs FROM 2018","915","Strata","1,812","1,658,000"
"15 Apr 2026","15","OLLOI","50 LORONG 101 CHANGI #XX-XX","Apartment","Freehold","947","Strata","2,217","2,100,000"
"15 Apr 2026","16","BEDOK RESIDENCES","16 BEDOK NORTH DRIVE #XX-XX","Apartment","99 yrs FROM 2011","980","Strata","1,608","1,575,000"
"15 Apr 2026","16","THE BAYSHORE","28 BAYSHORE ROAD #XX-XX","Condominium","99 yrs FROM 1993","980","Strata","1,320","1,293,000"
"15 Apr 2026","27","THE BROWNSTONE","152 CANBERRA DRIVE #XX-XX","Exec Condo","99 yrs FROM 2014","990","Strata","1,554","1,538,888"
"15 Apr 2026","14","SIMS URBAN OASIS","4 SIMS DRIVE #XX-XX","Condominium","99 yrs FROM 2014","1,023","Strata","2,112","2,160,000"
"15 Apr 2026","10","THE LOFT","22 NASSIM HILL #XX-XX","Condominium","99 yrs FROM 1999","1,033","Strata","2,129","2,200,000"
"15 Apr 2026","20","AMO RESIDENCE","23 ANG MO KIO RISE #XX-XX","Apartment","99 yrs FROM 2021","1,044","Strata","2,576","2,690,000"
"15 Apr 2026","5","THE HILLSHORE","290 PASIR PANJANG ROAD #XX-XX","Apartment","Freehold","1,055","Strata","2,512","2,650,000"
"15 Apr 2026","23","THE WARREN","55 CHOA CHU KANG LOOP #XX-XX","Condominium","99 yrs FROM 2001","1,066","Strata","1,164","1,240,000"
"15 Apr 2026","19","WATERBAY","45B EDGEFIELD PLAINS #XX-XX","Exec Condo","99 yrs FROM 2012","1,076","Strata","1,505","1,620,000"
"15 Apr 2026","19","PRIVE","33 PUNGGOL FIELD #XX-XX","Exec Condo","99 yrs FROM 2010","1,087","Strata","1,646","1,790,000"
"15 Apr 2026","18","EASTVALE","35 PASIR RIS DRIVE 3 #XX-XX","Exec Condo","99 yrs FROM 1996","1,098","Strata","1,084","1,190,000"
"15 Apr 2026","25","BELLEWOODS","116 WOODLANDS AVENUE 5 #XX-XX","Exec Condo","99 yrs FROM 2013","1,152","Strata","1,354","1,560,000"
"15 Apr 2026","24","NOVO PLACE","12 PLANTATION CLOSE #XX-XX","Exec Condo","99 yrs FROM 2023","1,163","Strata","1,751","2,035,000"
"15 Apr 2026","14","STARVILLE","66 LENGKONG TIGA #XX-XX","Condominium","Freehold","1,216","Strata","1,398","1,700,000"
"15 Apr 2026","22","PARC OASIS","49 JURONG EAST AVENUE 1 #XX-XX","Condominium","99 yrs FROM 1991","1,227","Strata","1,231","1,510,000"
"15 Apr 2026","16","WATERFRONT GOLD","756 BEDOK RESERVOIR ROAD #XX-XX","Condominium","99 yrs FROM 2009","1,227","Strata","1,830","2,245,000"
"15 Apr 2026","21","8@BT","6 BUKIT TIMAH LINK #XX-XX","Condominium","99 yrs FROM 2023","1,238","Strata","2,562","3,172,000"
"15 Apr 2026","15","THE CONTINUUM","5 THIAM SIEW AVENUE #XX-XX","Apartment","Freehold","1,249","Strata","3,047","3,805,000"
"15 Apr 2026","18","CITYLIFE@TAMPINES","53 TAMPINES CENTRAL 7 #XX-XX","Exec Condo","99 yrs FROM 2012","1,249","Strata","1,673","2,088,888"
"15 Apr 2026","1","EMERALD GARDEN","33 CLUB STREET #XX-XX","Condominium","999 yrs FROM 1827","1,259","Strata","2,223","2,800,000"
"15 Apr 2026","13","THE WOODLEIGH RESIDENCES","33 BIDADARI PARK DRIVE #XX-XX","Apartment","99 yrs FROM 2017","1,270","Strata","2,685","3,410,888"
"15 Apr 2026","18","THE TAMPINES TRILLIANT","15 TAMPINES CENTRAL 7 #XX-XX","Exec Condo","99 yrs FROM 2011","1,302","Strata","1,754","2,285,000"
"15 Apr 2026","15","COTE D'AZUR","68 MARINE PARADE ROAD #XX-XX","Condominium","99 yrs FROM 2001","1,313","Strata","2,094","2,750,000"
"15 Apr 2026","4","REFLECTIONS AT KEPPEL BAY","27 KEPPEL BAY VIEW #XX-XX","Condominium","99 yrs FROM 2006","1,324","Strata","1,586","2,100,000"
"15 Apr 2026","13","SENNETT RESIDENCE","31 PHENG GECK AVENUE #XX-XX","Condominium","99 yrs FROM 2011","1,346","Strata","1,701","2,288,888"
"15 Apr 2026","10","THE SIXTH AVENUE RESIDENCES","168 SIXTH AVENUE #XX-XX","Condominium","Freehold","1,356","Strata","2,359","3,200,000"
"15 Apr 2026","4","REFLECTIONS AT KEPPEL BAY","8 KEPPEL BAY VIEW #XX-XX","Condominium","99 yrs FROM 2006","1,378","Strata","1,743","2,400,888"
"15 Apr 2026","9","HILLTOPS","101 CAIRNHILL CIRCLE #XX-XX","Condominium","Freehold","1,550","Strata","3,303","5,120,000"
"15 Apr 2026","10","PINEWOOD GARDENS","21 BALMORAL PARK #XX-XX","Condominium","Freehold","1,658","Strata","2,298","3,810,000"
